experiment,test_dir,test_case,rep,two_stage_cot,best_of_n,t0,tmax,prompt,csv_score,text_score,bleu,spice,best_score,best_idx,best_result_path
rep4_tstrue_bon1_t0_tmax0p15,test_5,5,4,True,1,0.0,0.15,Which store has the most sales in october 2022 ?,1.0,0.7340441979572936,0.6109455387717302,0.8571428571428571,1.7340441979572936,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon1_t0_tmax0p15\test_5\best_result.json
rep4_tstrue_bon1_t0_tmax0p15,test_6,6,4,True,1,0.0,0.15,List top 10 stores by average transaction value during December 2021,1.0,0.43267263471429895,0.19867860276193125,0.6666666666666666,1.432672634714299,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon1_t0_tmax0p15\test_6\best_result.json
rep4_tstrue_bon1_t0_tmax0p15,test_7,7,4,True,1,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon1_t0_tmax0p15\test_7\best_result.json
rep4_tstrue_bon1_t0_tmax0p15,test_8,8,4,True,1,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",1.0,0.008012653910648143,0.016025307821296287,0.0,1.0080126539106482,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon1_t0_tmax0p15\test_8\best_result.json
rep4_tstrue_bon1_t0_tmax0p15,test_9,9,4,True,1,0.0,0.15,Give me by SKU level the top 3 products in January 2022,0.0,0.4180150833322522,0.26460159523593296,0.5714285714285714,0.4180150833322522,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon1_t0_tmax0p15\test_9\best_result.json
rep4_tstrue_bon1_t0_tmax0p15,test_10,10,4,True,1,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon1_t0_tmax0p15\test_10\best_result.json
rep4_tstrue_bon1_t0_tmax0p15,test_11,11,4,True,1,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon1_t0_tmax0p15\test_11\best_result.json
rep4_tstrue_bon2_t0_tmax0p15,test_1,1,4,True,2,0.0,0.15,What is the total sales in october 2022 ?,0.0,0.6853372888528,0.5706745777055999,0.8000000000000002,0.6853372888528,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon2_t0_tmax0p15\test_1\best_result.json
rep4_tstrue_bon2_t0_tmax0p15,test_2,2,4,True,2,0.0,0.15,How many units we sold in september 2022 ?,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon2_t0_tmax0p15\test_2\best_result.json
rep4_tstrue_bon2_t0_tmax0p15,test_3,3,4,True,2,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),0.07692307692307693,0.18630511200100375,0.039276890668674125,0.33333333333333337,0.2632281889240807,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon2_t0_tmax0p15\test_3\best_result.json
rep4_tstrue_bon2_t0_tmax0p15,test_4,4,4,True,2,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,0.0,0.3552314312936365,0.460462862587273,0.25,0.3552314312936365,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon2_t0_tmax0p15\test_4\best_result.json
rep4_tstrue_bon2_t0_tmax0p15,test_5,5,4,True,2,0.0,0.15,Which store has the most sales in october 2022 ?,1.0,0.7340441979572936,0.6109455387717302,0.8571428571428571,1.7340441979572936,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon2_t0_tmax0p15\test_5\best_result.json
rep4_tstrue_bon2_t0_tmax0p15,test_6,6,4,True,2,0.0,0.15,List top 10 stores by average transaction value during December 2021,1.0,0.43267263471429895,0.19867860276193125,0.6666666666666666,1.432672634714299,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon2_t0_tmax0p15\test_6\best_result.json
rep4_tstrue_bon2_t0_tmax0p15,test_7,7,4,True,2,0.0,0.15,Show me in a bar plot the monthly sales in 2022,0.2,0.1287179153622555,0.08352278724625013,0.17391304347826086,0.6620512486955887,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon2_t0_tmax0p15\test_7\best_result.json
rep4_tstrue_bon2_t0_tmax0p15,test_8,8,4,True,2,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",1.0,0.008012653910648143,0.016025307821296287,0.0,1.0080126539106482,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon2_t0_tmax0p15\test_8\best_result.json
rep4_tstrue_bon2_t0_tmax0p15,test_9,9,4,True,2,0.0,0.15,Give me by SKU level the top 3 products in January 2022,0.0,0.4180150833322522,0.26460159523593296,0.5714285714285714,0.4180150833322522,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon2_t0_tmax0p15\test_9\best_result.json
rep4_tstrue_bon2_t0_tmax0p15,test_10,10,4,True,2,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon2_t0_tmax0p15\test_10\best_result.json
rep4_tstrue_bon2_t0_tmax0p15,test_11,11,4,True,2,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon2_t0_tmax0p15\test_11\best_result.json
rep4_tstrue_bon3_t0_tmax0p15,test_1,1,4,True,3,0.0,0.15,What is the total sales in october 2022 ?,0.0,0.6858757054434936,0.571751410886987,0.8000000000000002,0.6858757054434936,2.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon3_t0_tmax0p15\test_1\best_result.json
rep4_tstrue_bon3_t0_tmax0p15,test_2,2,4,True,3,0.0,0.15,How many units we sold in september 2022 ?,0.0,0.36351147109278914,0.2270229421855783,0.5,0.36351147109278914,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon3_t0_tmax0p15\test_2\best_result.json
rep4_tstrue_bon3_t0_tmax0p15,test_3,3,4,True,3,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),0.0,0.2508691598882702,0.06930588734410793,0.43243243243243246,0.2508691598882702,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon3_t0_tmax0p15\test_3\best_result.json
rep4_tstrue_bon3_t0_tmax0p15,test_4,4,4,True,3,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,0.0,0.37543592144604937,0.5008718428920987,0.25,0.37543592144604937,2.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon3_t0_tmax0p15\test_4\best_result.json
rep4_tstrue_bon3_t0_tmax0p15,test_5,5,4,True,3,0.0,0.15,Which store has the most sales in october 2022 ?,1.0,0.7340441979572936,0.6109455387717302,0.8571428571428571,1.7340441979572936,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon3_t0_tmax0p15\test_5\best_result.json
rep4_tstrue_bon3_t0_tmax0p15,test_6,6,4,True,3,0.0,0.15,List top 10 stores by average transaction value during December 2021,1.0,0.43267263471429895,0.19867860276193125,0.6666666666666666,1.432672634714299,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon3_t0_tmax0p15\test_6\best_result.json
rep4_tstrue_bon3_t0_tmax0p15,test_7,7,4,True,3,0.0,0.15,Show me in a bar plot the monthly sales in 2022,0.0,0.04298530289928537,0.029632577629556654,0.056338028169014086,0.3763186362326187,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon3_t0_tmax0p15\test_7\best_result.json
rep4_tstrue_bon3_t0_tmax0p15,test_8,8,4,True,3,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",1.0,0.008012653910648143,0.016025307821296287,0.0,1.0080126539106482,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon3_t0_tmax0p15\test_8\best_result.json
rep4_tstrue_bon3_t0_tmax0p15,test_9,9,4,True,3,0.0,0.15,Give me by SKU level the top 3 products in January 2022,0.0,0.4180150833322522,0.26460159523593296,0.5714285714285714,0.4180150833322522,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon3_t0_tmax0p15\test_9\best_result.json
rep4_tstrue_bon3_t0_tmax0p15,test_10,10,4,True,3,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon3_t0_tmax0p15\test_10\best_result.json
rep4_tstrue_bon3_t0_tmax0p15,test_11,11,4,True,3,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon3_t0_tmax0p15\test_11\best_result.json
