experiment,test_dir,test_case,rep,two_stage_cot,best_of_n,t0,tmax,prompt,total_duration_ms_from_stages,total_emissions_kg_from_stage_metrics,stage_metrics_path,batch_times_duration_ms,batch_times_exit_code,codecarbon_timestamp,codecarbon_project_name,codecarbon_run_id,codecarbon_experiment_id,codecarbon_duration,codecarbon_emissions,codecarbon_energy_consumed,codecarbon_cpu_energy,codecarbon_gpu_energy,codecarbon_ram_energy
rep3_tsfalse_bon1_t0_tmax0p15,test_3,3,3,False,1,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),4070.0,2.0730762814454706e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon1_t0_tmax0p15\test_3\stage_metrics.json,19389,0,2026-01-31T01:02:05,SalesDataAgent,50c02cb1-1f11-42bb-b5ed-644a506ff3b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.225072499997625,2.2214882745724683e-05,6.717167721661561e-05,3.146414858952301e-05,2.3547315640431425e-05,1.216021298666116e-05
rep3_tsfalse_bon1_t0_tmax0p15,test_4,4,3,False,1,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,3328.0,1.9248858886489907e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon1_t0_tmax0p15\test_4\stage_metrics.json,16833,0,2026-01-31T05:45:47,SalesDataAgent,14d60116-8136-4396-b2fb-dcbef235aa25,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.130490582996572,1.834518725347586e-05,5.547078554380426e-05,3.357376503435238e-05,1.0022766516957347e-05,1.1874253992494536e-05
rep3_tsfalse_bon1_t0_tmax0p15,test_5,5,3,False,1,0.0,0.15,Which store has the most sales in october 2022 ?,3240.0,1.8203332117477334e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon1_t0_tmax0p15\test_5\stage_metrics.json,16813,0,2026-01-31T05:46:04,SalesDataAgent,233bfd74-bf4a-4aed-a84e-30c3e92aa5fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.984682292000798,1.7480619610141212e-05,5.285657149033682e-05,3.231090148390658e-05,9.031991393917744e-06,1.1513678612512497e-05
rep3_tsfalse_bon1_t0_tmax0p15,test_6,6,3,False,1,0.0,0.15,List top 10 stores by average transaction value during December 2021,7344.0,2.300300592091584e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon1_t0_tmax0p15\test_6\stage_metrics.json,23175,0,2026-01-31T01:03:04,SalesDataAgent,489c6a35-7a42-49c5-88f8-121db7fa89b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.74938549999933,2.463202776669653e-05,7.448045696544043e-05,3.770274713692047e-05,2.2526157084335896e-05,1.4251552744184062e-05
rep3_tsfalse_bon1_t0_tmax0p15,test_7,7,3,False,1,0.0,0.15,Show me in a bar plot the monthly sales in 2022,35882.0,3.44461885876854e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon1_t0_tmax0p15\test_7\stage_metrics.json,45480,0,2026-01-31T06:23:57,SalesDataAgent,1ddfdd51-9acb-47e3-9e02-13e91613dd63,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,41.44668745799572,2.865163308303161e-05,8.663463459210448e-05,3.6882552376903566e-05,2.6563697251865595e-05,2.318838496333531e-05
rep3_tsfalse_bon1_t0_tmax0p15,test_8,8,3,False,1,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",61423.0,6.842859220235611e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon1_t0_tmax0p15\test_8\stage_metrics.json,78767,0,2026-01-31T01:05:09,SalesDataAgent,64ebc8c5-209b-4474-974b-3c75468e9298,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.37457200000063,6.848802445259071e-05,0.0002070888928107,0.0001067604545534,5.8809098081404325e-05,4.151934017586124e-05
rep3_tsfalse_bon1_t0_tmax0p15,test_9,9,3,False,1,0.0,0.15,Give me by SKU level the top 3 products in January 2022,5316.0,2.336851319432992e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon1_t0_tmax0p15\test_9\stage_metrics.json,20169,0,2026-01-31T01:05:30,SalesDataAgent,75f66e68-97dc-4193-b90f-15a8c3b50fb2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.979335957999863,2.4369076704344573e-05,7.368536549067354e-05,3.237083869272551e-05,2.862427530379772e-05,1.2690251494150287e-05
rep3_tsfalse_bon1_t0_tmax0p15,test_10,10,3,False,1,0.0,0.15,"Which stores sold more than 1000 items in December 2021? Show total and promo sales, then plot them with a visualization",,2.0182236537104442e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon1_t0_tmax0p15\test_10\stage_metrics.json,15786,0,2026-01-31 07:05:50,SalesDataAgent,2c518580-8113-4ad4-adba-29d6f75cfeea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,111.70569579199946,5.43254087925731e-05,0.0001642650499597,7.04759100992713e-05,4.302583489621088e-05,5.076330496422088e-05
rep3_tsfalse_bon1_t0_tmax0p15,test_11,11,3,False,1,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",43993.0,3.6766544545924195e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon1_t0_tmax0p15\test_11\stage_metrics.json,47097,0,2026-01-31T03:35:16,SalesDataAgent,e38fb3b9-4031-4031-8c9c-e5d10aaf18f5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,44.13371695800015,2.3908848682959293e-05,7.229376291269085e-05,3.178532254930618e-05,1.8216345881724425e-05,2.229209448166026e-05
rep3_tsfalse_bon2_t0_tmax0p15,test_1,1,3,False,2,0.0,0.15,What is the total sales in october 2022 ?,2783.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon2_t0_tmax0p15\test_1\stage_metrics.json,18050,0,2026-01-31T04:15:46,SalesDataAgent,b9431540-5e0f-49b8-8c3c-068ad12664f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.061322667002967,1.401228649326524e-05,4.236928892066727e-05,2.483722118072451e-05,6.425768154946934e-06,1.110629958499582e-05
rep3_tsfalse_bon2_t0_tmax0p15,test_2,2,3,False,2,0.0,0.15,How many units we sold in september 2022 ?,2792.0,2.0494393544376778e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon2_t0_tmax0p15\test_2\stage_metrics.json,16544,0,2026-01-31T01:01:45,SalesDataAgent,6e6bb63c-5ac0-49bc-b414-33ffaa8d60af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.105523958001868,1.7505444647236026e-05,5.293163555426685e-05,3.2479320675416016e-05,9.91109918636168e-06,1.0541215692489158e-05
rep3_tsfalse_bon2_t0_tmax0p15,test_3,3,3,False,2,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),4188.0,2.3120882129654928e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon2_t0_tmax0p15\test_3\stage_metrics.json,19389,0,2026-01-31T01:02:05,SalesDataAgent,50c02cb1-1f11-42bb-b5ed-644a506ff3b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.225072499997625,2.2214882745724683e-05,6.717167721661561e-05,3.146414858952301e-05,2.3547315640431425e-05,1.216021298666116e-05
rep3_tsfalse_bon2_t0_tmax0p15,test_4,4,3,False,2,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,3371.0,2.127748137707733e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon2_t0_tmax0p15\test_4\stage_metrics.json,16833,0,2026-01-31T05:45:47,SalesDataAgent,14d60116-8136-4396-b2fb-dcbef235aa25,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.130490582996572,1.834518725347586e-05,5.547078554380426e-05,3.357376503435238e-05,1.0022766516957347e-05,1.1874253992494536e-05
rep3_tsfalse_bon2_t0_tmax0p15,test_5,5,3,False,2,0.0,0.15,Which store has the most sales in october 2022 ?,4138.0,2.015328898647e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon2_t0_tmax0p15\test_5\stage_metrics.json,16813,0,2026-01-31T05:46:04,SalesDataAgent,233bfd74-bf4a-4aed-a84e-30c3e92aa5fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.984682292000798,1.7480619610141212e-05,5.285657149033682e-05,3.231090148390658e-05,9.031991393917744e-06,1.1513678612512497e-05
rep3_tsfalse_bon2_t0_tmax0p15,test_6,6,3,False,2,0.0,0.15,List top 10 stores by average transaction value during December 2021,8075.0,3.1775496855197054e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon2_t0_tmax0p15\test_6\stage_metrics.json,23175,0,2026-01-31T01:03:04,SalesDataAgent,489c6a35-7a42-49c5-88f8-121db7fa89b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.74938549999933,2.463202776669653e-05,7.448045696544043e-05,3.770274713692047e-05,2.2526157084335896e-05,1.4251552744184062e-05
rep3_tsfalse_bon2_t0_tmax0p15,test_7,7,3,False,2,0.0,0.15,Show me in a bar plot the monthly sales in 2022,50608.0,6.805280393582932e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon2_t0_tmax0p15\test_7\stage_metrics.json,49901,0,2026-01-31T01:40:10,SalesDataAgent,8dea3316-28a8-437e-9fce-8dcc614985b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,45.37045383400255,,,3.737728040714857e-05,,2.4236667087504125e-05
rep3_tsfalse_bon2_t0_tmax0p15,test_8,8,3,False,2,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",54800.0,0.00011621123371256039,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon2_t0_tmax0p15\test_8\stage_metrics.json,78767,0,2026-01-31T01:05:09,SalesDataAgent,64ebc8c5-209b-4474-974b-3c75468e9298,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.37457200000063,6.848802445259071e-05,0.0002070888928107,0.0001067604545534,5.8809098081404325e-05,4.151934017586124e-05
rep3_tsfalse_bon2_t0_tmax0p15,test_9,9,3,False,2,0.0,0.15,Give me by SKU level the top 3 products in January 2022,5399.0,3.0454713629812612e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon2_t0_tmax0p15\test_9\stage_metrics.json,20169,0,2026-01-31T01:05:30,SalesDataAgent,75f66e68-97dc-4193-b90f-15a8c3b50fb2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.979335957999863,2.4369076704344573e-05,7.368536549067354e-05,3.237083869272551e-05,2.862427530379772e-05,1.2690251494150287e-05
rep3_tsfalse_bon2_t0_tmax0p15,test_10,10,3,False,2,0.0,0.15,"Which stores sold more than 1000 items in December 2021? Show total and promo sales, then plot them with a visualization",,2.356426330025752e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon2_t0_tmax0p15\test_10\stage_metrics.json,15786,0,2026-01-31 07:05:50,SalesDataAgent,2c518580-8113-4ad4-adba-29d6f75cfeea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,111.70569579199946,5.43254087925731e-05,0.0001642650499597,7.04759100992713e-05,4.302583489621088e-05,5.076330496422088e-05
rep3_tsfalse_bon2_t0_tmax0p15,test_11,11,3,False,2,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",45416.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon2_t0_tmax0p15\test_11\stage_metrics.json,47097,0,2026-01-31T04:59:35,SalesDataAgent,e9beabb2-177d-44ff-8ebe-ae1521bc1cad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,44.94278904199746,2.8822045915039186e-05,8.714991598594325e-05,3.61987140957067e-05,2.626035098442203e-05,2.469085090581454e-05
rep3_tsfalse_bon3_t0_tmax0p15,test_1,1,3,False,3,0.0,0.15,What is the total sales in october 2022 ?,2979.0,2.9497345505103984e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_1\stage_metrics.json,18050,0,2026-01-31T04:15:46,SalesDataAgent,b9431540-5e0f-49b8-8c3c-068ad12664f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.061322667002967,1.401228649326524e-05,4.236928892066727e-05,2.483722118072451e-05,6.425768154946934e-06,1.110629958499582e-05
rep3_tsfalse_bon3_t0_tmax0p15,test_2,2,3,False,3,0.0,0.15,How many units we sold in september 2022 ?,2765.0,2.831432249029607e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_2\stage_metrics.json,16544,0,2026-01-31T01:01:45,SalesDataAgent,6e6bb63c-5ac0-49bc-b414-33ffaa8d60af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.105523958001868,1.7505444647236026e-05,5.293163555426685e-05,3.2479320675416016e-05,9.91109918636168e-06,1.0541215692489158e-05
rep3_tsfalse_bon3_t0_tmax0p15,test_3,3,3,False,3,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),7466.0,3.332385383196025e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_3\stage_metrics.json,19389,0,2026-01-31T01:02:05,SalesDataAgent,50c02cb1-1f11-42bb-b5ed-644a506ff3b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.225072499997625,2.2214882745724683e-05,6.717167721661561e-05,3.146414858952301e-05,2.3547315640431425e-05,1.216021298666116e-05
rep3_tsfalse_bon3_t0_tmax0p15,test_4,4,3,False,3,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,3376.0,2.8673313208157423e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_4\stage_metrics.json,16833,0,2026-01-31T05:45:47,SalesDataAgent,14d60116-8136-4396-b2fb-dcbef235aa25,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.130490582996572,1.834518725347586e-05,5.547078554380426e-05,3.357376503435238e-05,1.0022766516957347e-05,1.1874253992494536e-05
rep3_tsfalse_bon3_t0_tmax0p15,test_5,5,3,False,3,0.0,0.15,Which store has the most sales in october 2022 ?,4524.0,2.8375453624794898e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_5\stage_metrics.json,16813,0,2026-01-31T05:46:04,SalesDataAgent,233bfd74-bf4a-4aed-a84e-30c3e92aa5fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.984682292000798,1.7480619610141212e-05,5.285657149033682e-05,3.231090148390658e-05,9.031991393917744e-06,1.1513678612512497e-05
rep3_tsfalse_bon3_t0_tmax0p15,test_6,6,3,False,3,0.0,0.15,List top 10 stores by average transaction value during December 2021,8474.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_6\stage_metrics.json,23175,0,2026-01-31T01:03:04,SalesDataAgent,489c6a35-7a42-49c5-88f8-121db7fa89b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.74938549999933,2.463202776669653e-05,7.448045696544043e-05,3.770274713692047e-05,2.2526157084335896e-05,1.4251552744184062e-05
rep3_tsfalse_bon3_t0_tmax0p15,test_7,7,3,False,3,0.0,0.15,Show me in a bar plot the monthly sales in 2022,52920.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_7\stage_metrics.json,49901,0,2026-01-31T01:40:10,SalesDataAgent,8dea3316-28a8-437e-9fce-8dcc614985b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,45.37045383400255,,,3.737728040714857e-05,,2.4236667087504125e-05
rep3_tsfalse_bon3_t0_tmax0p15,test_8,8,3,False,3,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",52696.0,0.00016831665640818796,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_8\stage_metrics.json,78767,0,2026-01-31T01:05:09,SalesDataAgent,64ebc8c5-209b-4474-974b-3c75468e9298,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.37457200000063,6.848802445259071e-05,0.0002070888928107,0.0001067604545534,5.8809098081404325e-05,4.151934017586124e-05
rep3_tsfalse_bon3_t0_tmax0p15,test_9,9,3,False,3,0.0,0.15,Give me by SKU level the top 3 products in January 2022,5357.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_9\stage_metrics.json,20169,0,2026-01-31T01:05:30,SalesDataAgent,75f66e68-97dc-4193-b90f-15a8c3b50fb2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.979335957999863,2.4369076704344573e-05,7.368536549067354e-05,3.237083869272551e-05,2.862427530379772e-05,1.2690251494150287e-05
rep3_tsfalse_bon3_t0_tmax0p15,test_10,10,3,False,3,0.0,0.15,"Which stores sold more than 1000 items in December 2021? Show total and promo sales, then plot them with a visualization",,2.659342135161092e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_10\stage_metrics.json,15786,0,2026-01-31 07:05:50,SalesDataAgent,2c518580-8113-4ad4-adba-29d6f75cfeea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,111.70569579199946,5.43254087925731e-05,0.0001642650499597,7.04759100992713e-05,4.302583489621088e-05,5.076330496422088e-05
rep3_tsfalse_bon3_t0_tmax0p15,test_11,11,3,False,3,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",38469.0,9.01583641374361e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_11\stage_metrics.json,47097,0,2026-01-31T06:27:42,SalesDataAgent,a0d7a32b-7923-4146-bda4-0a466fd4d474,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,43.29843708300177,2.629269065410052e-05,7.950184342582056e-05,3.550832328578189e-05,2.018547125337451e-05,2.380804888666413e-05
rep3_tstrue_bon1_t0_tmax0p15,test_1,1,3,True,1,0.0,0.15,What is the total sales in october 2022 ?,16168.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_1\stage_metrics.json,18050,0,2026-01-31T02:34:22,SalesDataAgent,3adfc159-1618-4de1-8817-032f9bc82e9d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.435792542004492,1.2956833325478884e-05,3.9177889699015125e-05,2.187621002230011e-05,5.130779016705856e-06,1.2170900660009162e-05
rep3_tstrue_bon1_t0_tmax0p15,test_2,2,3,True,1,0.0,0.15,How many units we sold in september 2022 ?,18253.0,2.4683398066864658e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_2\stage_metrics.json,16969,0,2026-01-31T01:07:25,SalesDataAgent,2b2c811c-e6cc-4dea-921b-6d9ed94818e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.67947529200319,2.4014026998874877e-05,7.261179312548719e-05,4.7318351940024605e-05,1.0822053650455188e-05,1.4471387535007429e-05
rep3_tstrue_bon1_t0_tmax0p15,test_3,3,3,True,1,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),25712.0,2.754385804475605e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_3\stage_metrics.json,21165,0,2026-01-31T01:07:56,SalesDataAgent,6b2b31f8-418a-4e07-82e9-98259e461b65,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.52756920899992,3.1204637138942654e-05,9.43542145844576e-05,5.147931063034523e-05,2.492136895243592e-05,1.7953535001676454e-05
rep3_tstrue_bon1_t0_tmax0p15,test_4,4,3,True,1,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,20852.0,2.64778161350351e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_4\stage_metrics.json,17865,0,2026-01-31T05:52:55,SalesDataAgent,6b31b9f9-2882-4b0a-8939-a2758798d54f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.88340579099895,2.4021185036030632e-05,7.263343705522721e-05,3.785090205633775e-05,2.031547531305899e-05,1.4467059685830463e-05
rep3_tstrue_bon1_t0_tmax0p15,test_5,5,3,True,1,0.0,0.15,Which store has the most sales in october 2022 ?,19368.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_5\stage_metrics.json,18251,0,2026-01-31T04:24:21,SalesDataAgent,88481cfb-eed9-4d2b-b563-f68a05db782d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.479899541998748,2.015328898647e-05,6.093798640070997e-05,3.713361875103855e-05,8.258800427158273e-06,1.5545567222513152e-05
rep3_tstrue_bon1_t0_tmax0p15,test_6,6,3,True,1,0.0,0.15,List top 10 stores by average transaction value during December 2021,28398.0,2.8853703413453793e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_6\stage_metrics.json,26787,0,2026-01-31T01:09:28,SalesDataAgent,a7f5b0be-b808-4e10-92a4-510b9c6d1a5f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,31.786109291002504,3.625106126472195e-05,0.0001096132090322,5.37441081470066e-05,3.60130759577289e-05,1.985602492749725e-05
rep3_tstrue_bon1_t0_tmax0p15,test_7,7,3,True,1,0.0,0.15,Show me in a bar plot the monthly sales in 2022,,2.76597547066073e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_7\stage_metrics.json,46634,0,2026-01-31 06:58:22,SalesDataAgent,35a5dba7-f029-4821-83e5-28f2ec980592,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,210.4426099580014,8.409143874564235e-05,0.0002542693132688,0.00011056488914,6.285421102958551e-05,8.085021309920193e-05
rep3_tstrue_bon1_t0_tmax0p15,test_8,8,3,True,1,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",50552.0,4.807111315420453e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_8\stage_metrics.json,78767,0,2026-01-31T01:05:09,SalesDataAgent,64ebc8c5-209b-4474-974b-3c75468e9298,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.37457200000063,6.848802445259071e-05,0.0002070888928107,0.0001067604545534,5.8809098081404325e-05,4.151934017586124e-05
rep3_tstrue_bon1_t0_tmax0p15,test_9,9,3,True,1,0.0,0.15,Give me by SKU level the top 3 products in January 2022,25038.0,3.395988843653413e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_9\stage_metrics.json,21737,0,2026-01-31T04:31:12,SalesDataAgent,c277a81f-6451-4185-9145-266534b7747b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.88786416700168,3.045471362981261e-05,9.20866527670481e-05,4.187632112873445e-05,3.113806938166369e-05,1.907226225664999e-05
rep3_tstrue_bon1_t0_tmax0p15,test_10,10,3,True,1,0.0,0.15,"Which stores sold more than 1000 items in December 2021? Show total and promo sales, then plot them with a visualization",,2.5180477365257396e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_10\stage_metrics.json,15786,0,2026-01-31 07:05:50,SalesDataAgent,2c518580-8113-4ad4-adba-29d6f75cfeea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,111.70569579199946,5.43254087925731e-05,0.0001642650499597,7.04759100992713e-05,4.302583489621088e-05,5.076330496422088e-05
rep3_tstrue_bon1_t0_tmax0p15,test_11,11,3,True,1,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",,2.8822045915039182e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_11\stage_metrics.json,50112,0,2026-01-31 07:08:17,SalesDataAgent,a1d81247-5f65-48bb-a000-1fc0f6a997ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,143.4994586249959,6.835152269436304e-05,0.0002066761491493,8.28500599963526e-05,5.930680925466364e-05,6.451927989829833e-05
rep3_tstrue_bon2_t0_tmax0p15,test_1,1,3,True,2,0.0,0.15,What is the total sales in october 2022 ?,23893.0,2.91892396926678e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_1\stage_metrics.json,25234,0,2026-01-31T02:41:35,SalesDataAgent,0de612e1-6a45-4583-ab6f-b6855ee0480d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.814849916998355,2.578846205246974e-05,7.797719523119315e-05,4.0266045246979466e-05,2.1895265785049307e-05,1.5815884199164427e-05
rep3_tstrue_bon2_t0_tmax0p15,test_2,2,3,True,2,0.0,0.15,How many units we sold in september 2022 ?,28859.0,4.759610656677034e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_2\stage_metrics.json,29385,0,2026-01-31T06:20:33,SalesDataAgent,0b7e9a1c-24bd-48e2-b671-ce7de07e944c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.97839474999637,2.466889632499856e-05,7.459193731517051e-05,3.3407655841193033e-05,2.2724390572309816e-05,1.8459890901667672e-05
