Store_Number,SKU_Coded,Product_Class_Code,Sold_Date,Qty_Sold,Total_Sale_Value,On_Promo
25622,1320,6195800,22850,2021-11-06,1,14.990000,0
25623,1100,6195800,22850,2021-11-06,1,14.990000,0
25624,550,6195800,22850,2021-11-06,1,14.990000,0
25625,4840,6195800,22850,2021-11-07,1,14.990000,0
25626,3300,6195800,22850,2021-11-07,1,14.990000,0
25627,3080,6195800,22850,2021-11-07,1,14.990000,0
25628,1210,6195800,22850,2021-11-07,1,14.990000,0
25629,990,6195800,22850,2021-11-07,1,14.990000,0
25630,550,6195800,22850,2021-11-07,1,14.990000,0
25631,2200,6195800,22850,2021-11-08,1,14.990000,0
25632,1980,6195800,22850,2021-11-08,1,14.990000,0
25633,1650,6195800,22850,2021-11-08,1,14.990000,0
25634,1540,6195800,22850,2021-11-08,1,14.990000,0
25635,330,6195800,22850,2021-11-08,1,14.990000,0
25636,3410,6195800,22850,2021-11-09,1,14.990000,0
25637,1100,6195800,22850,2021-11-09,1,14.990000,0
25638,990,6195800,22850,2021-11-09,1,10.830000,0
25639,2750,6195800,22850,2021-11-10,1,14.990000,0
25640,2200,6195800,22850,2021-11-10,1,14.990000,0
25641,4840,6195800,22850,2021-11-11,1,14.990000,0
25642,3410,6195800,22850,2021-11-11,2,29.980000,0
25643,2750,6195800,22850,2021-11-11,1,14.990000,0
25644,2310,6195800,22850,2021-11-11,2,29.980000,0
25645,1980,6195800,22850,2021-11-11,1,14.990000,0
25646,1650,6195800,22850,2021-11-11,1,14.240000,0
25647,1210,6195800,22850,2021-11-11,1,14.990000,0
25648,4730,6195800,22850,2021-11-12,1,14.990000,0
25649,3410,6195800,22850,2021-11-12,1,14.990000,0
25650,3300,6195800,22850,2021-11-12,1,14.990000,0
25651,3190,6195800,22850,2021-11-12,1,14.990000,0
25652,3080,6195800,22850,2021-11-12,1,14.990000,0
25653,3410,6195800,22850,2021-11-13,1,14.990000,0
25654,3080,6195800,22850,2021-11-13,2,29.980000,0
25655,2750,6195800,22850,2021-11-13,1,14.990000,0
25656,2310,6195800,22850,2021-11-13,1,12.900000,0
25657,1980,6195800,22850,2021-11-13,1,14.990000,0
25658,1100,6195800,22850,2021-11-13,1,14.990000,0
25659,4730,6195800,22850,2021-11-14,1,14.990000,0
25660,1980,6195800,22850,2021-11-14,1,14.990000,0
25661,1760,6195800,22850,2021-11-14,1,14.990000,0
25662,770,6195800,22850,2021-11-14,1,10.830000,0
25663,4730,6195800,22850,2021-11-15,1,14.990000,0
25664,3630,6195800,22850,2021-11-16,1,14.990000,0
25665,1100,6195800,22850,2021-11-16,2,29.980000,0
25666,1210,6195800,22850,2021-11-17,1,14.990000,0
25667,3190,6195800,22850,2021-11-18,1,14.990000,0
25668,2310,6195800,22850,2021-11-18,1,14.990000,0
25669,1540,6195800,22850,2021-11-18,1,14.990000,0
25670,990,6195800,22850,2021-11-18,1,14.990000,0
25671,550,6195800,22850,2021-11-18,7,104.930000,0
25672,3630,6195800,22850,2021-11-19,1,14.990000,0
25673,3190,6195800,22850,2021-11-19,2,29.980000,0
25674,1650,6195800,22850,2021-11-19,1,14.990000,0
25675,330,6195800,22850,2021-11-19,1,14.990000,0
25676,4070,6195800,22850,2021-11-20,1,14.990000,0
25677,1320,6195800,22850,2021-11-20,1,14.990000,0
25678,1100,6195800,22850,2021-11-20,2,29.980000,0
25679,3190,6195800,22850,2021-11-21,2,29.980000,0
25680,3080,6195800,22850,2021-11-21,1,14.990000,0
25681,2200,6195800,22850,2021-11-21,1,14.990000,0
25682,1320,6195800,22850,2021-11-21,1,14.990000,0
25683,990,6195800,22850,2021-11-21,1,14.990000,0
25684,4840,6195800,22850,2021-11-22,1,14.990000,0
25685,3410,6195800,22850,2021-11-22,2,29.980000,0
25686,3190,6195800,22850,2021-11-22,1,14.990000,0
25687,3080,6195800,22850,2021-11-22,2,29.980000,0
25688,2970,6195800,22850,2021-11-22,4,59.959999,0
25689,2750,6195800,22850,2021-11-22,1,14.990000,0
25690,2310,6195800,22850,2021-11-22,1,14.990000,0
25691,4070,6195800,22850,2021-11-23,2,25.820000,0
25692,3410,6195800,22850,2021-11-23,1,14.990000,0
25693,3190,6195800,22850,2021-11-23,1,14.990000,0
25694,3080,6195800,22850,2021-11-23,1,14.990000,0
25695,2970,6195800,22850,2021-11-23,1,14.990000,0
25696,2310,6195800,22850,2021-11-23,1,14.990000,0
25697,880,6195800,22850,2021-11-23,1,14.990000,0
25698,4840,6195800,22850,2021-11-25,44,219.559998,1
25699,4730,6195800,22850,2021-11-25,33,164.669998,1
25700,4180,6195800,22850,2021-11-25,22,109.779999,1
25701,4070,6195800,22850,2021-11-25,46,219.539993,1
25702,3740,6195800,22850,2021-11-25,40,199.600006,1
25703,3630,6195800,22850,2021-11-25,48,239.520004,1
25704,3410,6195800,22850,2021-11-25,68,407.320007,0
25705,3300,6195800,22850,2021-11-25,10,59.900002,0
25706,3190,6195800,22850,2021-11-25,82,409.179993,1
25707,3080,6195800,22850,2021-11-25,30,149.699997,1
25708,2970,6195800,22850,2021-11-25,63,314.369995,1
25709,2750,6195800,22850,2021-11-25,33,164.669998,1
25710,2640,6195800,22850,2021-11-25,47,234.529999,1
25711,2530,6195800,22850,2021-11-25,43,214.570007,1
25712,2420,6195800,22850,2021-11-25,181,903.190002,1
25713,2310,6195800,22850,2021-11-25,141,703.590027,1
25714,2200,6195800,22850,2021-11-25,28,139.720001,1
25715,2090,6195800,22850,2021-11-25,92,459.079987,1
25716,1980,6195800,22850,2021-11-25,89,434.109985,1
25717,1870,6195800,22850,2021-11-25,76,379.239990,1
25718,1760,6195800,22850,2021-11-25,5,29.950001,0
25719,1650,6195800,22850,2021-11-25,7,34.930000,1
25720,1540,6195800,22850,2021-11-25,85,424.149994,1
25721,1320,6195800,22850,2021-11-25,122,603.530029,1
25722,1210,6195800,22850,2021-11-25,6,29.940001,1
25723,1100,6195800,22850,2021-11-25,66,329.339996,1
25724,990,6195800,22850,2021-11-25,121,603.789978,1
25725,880,6195800,22850,2021-11-25,6,29.940001,1
25726,770,6195800,22850,2021-11-25,40,199.600006,1
25727,660,6195800,22850,2021-11-25,65,324.350006,1
25728,330,6195800,22850,2021-11-25,48,239.520004,1
25729,3410,6195800,22850,2021-11-26,2,20.980000,0
25730,3080,6195800,22850,2021-11-26,1,14.990000,0
25731,1100,6195800,22850,2021-11-26,2,29.980000,0
25732,990,6195800,22850,2021-11-26,1,14.990000,0
25733,770,6195800,22850,2021-11-26,1,4.990000,0
25734,1650,6195800,22850,2021-11-26,1,14.990000,0
25735,4730,6195800,22850,2021-11-26,1,14.990000,0
25736,3300,6195800,22850,2021-11-26,2,20.980000,0
25737,4840,6195800,22850,2021-11-27,1,14.990000,0
25738,4730,6195800,22850,2021-11-27,1,14.990000,0
25739,3190,6195800,22850,2021-11-27,2,29.980000,0
25740,2970,6195800,22850,2021-11-27,1,14.990000,0
25741,1870,6195800,22850,2021-11-27,2,29.980000,0
25742,1540,6195800,22850,2021-11-27,2,29.980000,0
25743,770,6195800,22850,2021-11-27,1,14.990000,0
25744,3300,6195800,22850,2021-11-28,1,14.990000,0
25745,2750,6195800,22850,2021-11-28,2,29.980000,0
25746,1760,6195800,22850,2021-11-28,1,14.990000,0
25747,990,6195800,22850,2021-11-28,1,14.990000,0
25748,660,6195800,22850,2021-11-28,1,14.990000,0
25749,4840,6195800,22850,2021-11-29,1,14.990000,0
25750,4730,6195800,22850,2021-11-29,1,9.990000,0
25751,2420,6195800,22850,2021-11-29,1,16.670000,0
25752,1980,6195800,22850,2021-11-29,1,14.990000,0
25753,1320,6195800,22850,2021-11-29,1,14.990000,0
25754,3300,6195800,22850,2021-11-30,1,14.990000,0
25755,2750,6195800,22850,2021-11-30,1,14.990000,0
25756,1870,6195800,22850,2021-11-30,1,14.990000,0
25757,4840,6195850,22850,2021-11-01,1,39.990002,0
25758,3300,6195850,22850,2021-11-01,1,39.990002,0
25759,1870,6195850,22850,2021-11-04,1,39.990002,0
25760,4070,6195850,22850,2021-11-05,1,39.990002,0
25761,1870,6195850,22850,2021-11-05,1,39.990002,0
25762,1760,6195850,22850,2021-11-05,1,39.990002,0
25763,3630,6195850,22850,2021-11-06,1,39.990002,0
25764,4840,6195850,22850,2021-11-08,1,39.990002,0
25765,660,6195850,22850,2021-11-08,1,39.990002,0
25766,3410,6195850,22850,2021-11-10,1,39.990002,0
25767,1320,6195850,22850,2021-11-10,1,39.990002,0
25768,2090,6195850,22850,2021-11-11,1,39.990002,0
25769,660,6195850,22850,2021-11-12,1,39.990002,0
25770,2750,6195850,22850,2021-11-14,2,79.980003,0
25771,4840,6195850,22850,2021-11-16,1,39.990002,0
25772,990,6195850,22850,2021-11-20,1,39.990002,0
25773,2750,6195850,22850,2021-11-22,1,39.990002,0
25774,2420,6195850,22850,2021-11-22,1,23.740000,0
25775,4840,6195850,22850,2021-11-25,1,27.500000,0
25776,3300,6195850,22850,2021-11-25,1,39.990002,0
25777,1870,6195850,22850,2021-11-25,1,39.990002,0
25778,990,6195850,22850,2021-11-26,2,79.980003,0
25779,1650,6195850,22850,2021-11-27,1,39.990002,0
25780,1100,6195850,22850,2021-11-29,1,39.990002,0
25781,330,6195850,22850,2021-11-30,1,39.990002,0
25782,3630,6195900,22875,2021-11-01,1,7.990000,0
25783,2970,6195900,22875,2021-11-01,3,23.969999,0
25784,1980,6195900,22875,2021-11-01,2,15.980000,0
25785,1100,6195900,22875,2021-11-01,3,23.969999,0
25786,3630,6195900,22875,2021-11-02,2,15.980000,0
25787,3300,6195900,22875,2021-11-02,1,7.990000,0
25788,2970,6195900,22875,2021-11-02,5,39.950001,0
25789,2310,6195900,22875,2021-11-02,1,7.990000,0
25790,2200,6195900,22875,2021-11-02,1,7.990000,0
25791,1980,6195900,22875,2021-11-02,1,7.990000,0
25792,1540,6195900,22875,2021-11-02,2,15.980000,0
25793,1320,6195900,22875,2021-11-02,1,7.990000,0
25794,1100,6195900,22875,2021-11-02,1,7.990000,0
25795,880,6195900,22875,2021-11-02,1,7.990000,0
25796,660,6195900,22875,2021-11-02,1,7.990000,0
25797,2970,6195900,22875,2021-11-03,1,7.990000,0
25798,1760,6195900,22875,2021-11-03,2,15.980000,0
25799,1320,6195900,22875,2021-11-03,2,15.980000,0
25800,1100,6195900,22875,2021-11-03,1,7.990000,0
25801,990,6195900,22875,2021-11-03,1,7.990000,0
25802,770,6195900,22875,2021-11-03,4,31.959999,0
25803,1100,6195900,22875,2021-11-04,2,15.980000,0
25804,770,6195900,22875,2021-11-04,1,7.990000,0
25805,4840,6195900,22875,2021-11-04,1,7.990000,0
25806,3630,6195900,22875,2021-11-04,4,31.959999,0
25807,2970,6195900,22875,2021-11-04,4,31.959999,0
25808,2310,6195900,22875,2021-11-04,1,7.990000,0
25809,2090,6195900,22875,2021-11-04,1,7.990000,0
25810,1320,6195900,22875,2021-11-04,1,7.990000,0
25811,3300,6195900,22875,2021-11-05,1,7.990000,0
25812,3080,6195900,22875,2021-11-05,1,7.990000,0
25813,2970,6195900,22875,2021-11-05,3,23.969999,0
25814,2200,6195900,22875,2021-11-05,1,7.990000,0
25815,2090,6195900,22875,2021-11-05,1,7.990000,0
25816,1650,6195900,22875,2021-11-05,4,31.959999,0
25817,1100,6195900,22875,2021-11-05,1,7.990000,0
25818,4840,6195900,22875,2021-11-06,1,7.990000,0
25819,2200,6195900,22875,2021-11-06,1,7.990000,0
25820,1650,6195900,22875,2021-11-06,2,15.980000,0
25821,1540,6195900,22875,2021-11-06,1,7.990000,0
25822,1320,6195900,22875,2021-11-06,1,7.990000,0
25823,880,6195900,22875,2021-11-06,1,7.990000,0
25824,660,6195900,22875,2021-11-06,1,7.990000,0
25825,330,6195900,22875,2021-11-06,1,7.990000,0
25826,4180,6195900,22875,2021-11-07,1,7.990000,0
25827,3300,6195900,22875,2021-11-07,1,7.990000,0
25828,2530,6195900,22875,2021-11-07,1,7.990000,0
25829,1100,6195900,22875,2021-11-07,1,7.990000,0
25830,880,6195900,22875,2021-11-07,1,7.990000,0
25831,770,6195900,22875,2021-11-07,1,7.990000,0
25832,660,6195900,22875,2021-11-07,1,7.990000,0
25833,4730,6195900,22875,2021-11-08,1,7.990000,0
25834,4180,6195900,22875,2021-11-08,1,7.990000,0
25835,3300,6195900,22875,2021-11-08,1,7.990000,0
25836,2970,6195900,22875,2021-11-08,1,7.990000,0
25837,2200,6195900,22875,2021-11-08,1,7.990000,0
25838,1980,6195900,22875,2021-11-08,1,7.990000,0
25839,1650,6195900,22875,2021-11-08,1,7.990000,0
25840,1540,6195900,22875,2021-11-08,1,7.990000,0
25841,1100,6195900,22875,2021-11-08,1,7.990000,0
25842,770,6195900,22875,2021-11-08,1,7.990000,0
25843,660,6195900,22875,2021-11-08,1,7.990000,0
25844,330,6195900,22875,2021-11-08,1,7.990000,0
25845,2200,6195900,22875,2021-11-09,2,15.980000,0
25846,1100,6195900,22875,2021-11-09,1,7.990000,0
25847,990,6195900,22875,2021-11-09,1,7.990000,0
25848,880,6195900,22875,2021-11-09,1,7.990000,0
25849,3630,6195900,22875,2021-11-10,2,15.980000,0
25850,1540,6195900,22875,2021-11-10,3,23.969999,0
25851,1100,6195900,22875,2021-11-10,1,7.990000,0
25852,3300,6195900,22875,2021-11-11,1,7.990000,0
25853,3080,6195900,22875,2021-11-11,1,7.990000,0
25854,1540,6195900,22875,2021-11-11,7,55.930000,0
25855,1320,6195900,22875,2021-11-11,2,15.980000,0
25856,990,6195900,22875,2021-11-11,1,7.990000,0
25857,880,6195900,22875,2021-11-11,1,7.990000,0
25858,3080,6195900,22875,2021-11-12,2,15.980000,0
25859,2530,6195900,22875,2021-11-12,1,7.990000,0
25860,2090,6195900,22875,2021-11-12,1,7.990000,0
25861,1980,6195900,22875,2021-11-12,2,15.980000,0
25862,1650,6195900,22875,2021-11-12,1,7.990000,0
25863,1100,6195900,22875,2021-11-12,2,15.980000,0
25864,990,6195900,22875,2021-11-12,1,7.990000,0
25865,880,6195900,22875,2021-11-12,1,7.990000,0
25866,770,6195900,22875,2021-11-12,2,15.980000,0
25867,660,6195900,22875,2021-11-12,1,7.990000,0
25868,330,6195900,22875,2021-11-12,1,7.990000,0
25869,4180,6195900,22875,2021-11-13,1,7.990000,0
25870,3080,6195900,22875,2021-11-13,2,15.980000,0
25871,2970,6195900,22875,2021-11-13,5,36.939999,0
25872,2310,6195900,22875,2021-11-13,1,7.990000,0
25873,2090,6195900,22875,2021-11-13,1,7.990000,0
25874,1650,6195900,22875,2021-11-13,1,7.990000,0
25875,1540,6195900,22875,2021-11-13,1,7.990000,0
25876,1320,6195900,22875,2021-11-13,1,7.990000,0
25877,770,6195900,22875,2021-11-13,1,7.990000,0
25878,660,6195900,22875,2021-11-13,1,7.990000,0
25879,2970,6195900,22875,2021-11-14,5,39.950001,0
25880,660,6195900,22875,2021-11-14,1,7.990000,0
25881,2090,6195900,22875,2021-11-15,2,15.980000,0
25882,1540,6195900,22875,2021-11-15,1,7.990000,0
25883,3300,6195900,22875,2021-11-15,3,23.969999,0
25884,1980,6195900,22875,2021-11-16,3,23.969999,0
25885,1540,6195900,22875,2021-11-16,1,7.990000,0
25886,330,6195900,22875,2021-11-16,1,7.990000,0
25887,3630,6195900,22875,2021-11-17,1,7.990000,0
25888,3080,6195900,22875,2021-11-17,1,7.990000,0
25889,2970,6195900,22875,2021-11-17,3,23.969999,0
25890,4180,6195900,22875,2021-11-18,2,15.980000,0
25891,3080,6195900,22875,2021-11-18,1,7.990000,0
25892,2970,6195900,22875,2021-11-18,4,31.959999,0
25893,2200,6195900,22875,2021-11-18,1,7.990000,0
25894,1540,6195900,22875,2021-11-18,1,7.990000,0
25895,1320,6195900,22875,2021-11-18,1,7.990000,0
25896,1100,6195900,22875,2021-11-18,3,23.969999,0
25897,4180,6195900,22875,2021-11-19,1,7.990000,0
25898,2970,6195900,22875,2021-11-19,2,15.980000,0
25899,1980,6195900,22875,2021-11-19,1,7.990000,0
25900,990,6195900,22875,2021-11-19,1,7.990000,0
25901,330,6195900,22875,2021-11-19,2,15.980000,0
25902,2420,6195900,22875,2021-11-20,1,7.990000,0
25903,1870,6195900,22875,2021-11-20,1,7.990000,0
25904,880,6195900,22875,2021-11-20,1,7.990000,0
25905,3300,6195900,22875,2021-11-21,1,7.990000,0
25906,1980,6195900,22875,2021-11-21,2,15.980000,0
25907,660,6195900,22875,2021-11-21,1,7.990000,0
25908,330,6195900,22875,2021-11-21,1,7.990000,0
25909,1650,6195900,22875,2021-11-22,1,7.990000,0
25910,1540,6195900,22875,2021-11-22,1,7.990000,0
25911,1320,6195900,22875,2021-11-22,1,7.990000,0
25912,4730,6195900,22875,2021-11-23,1,7.990000,0
25913,4180,6195900,22875,2021-11-23,1,7.990000,0
25914,3630,6195900,22875,2021-11-23,1,7.990000,0
25915,3300,6195900,22875,2021-11-23,1,7.990000,0
25916,2970,6195900,22875,2021-11-23,3,23.969999,0
25917,2310,6195900,22875,2021-11-23,1,7.990000,0
25918,1760,6195900,22875,2021-11-23,1,7.990000,0
25919,1650,6195900,22875,2021-11-23,1,7.990000,0
25920,1320,6195900,22875,2021-11-23,1,7.990000,0
25921,330,6195900,22875,2021-11-23,1,7.990000,0
25922,4180,6195900,22875,2021-11-25,3,23.969999,0
25923,3630,6195900,22875,2021-11-25,1,7.990000,0
25924,3080,6195900,22875,2021-11-25,1,7.990000,0
25925,2530,6195900,22875,2021-11-25,1,7.990000,0
25926,2420,6195900,22875,2021-11-25,3,23.969999,0
25927,2090,6195900,22875,2021-11-25,2,15.980000,0
25928,1870,6195900,22875,2021-11-25,2,15.980000,0
25929,1760,6195900,22875,2021-11-25,1,7.990000,0
25930,330,6195900,22875,2021-11-25,1,7.990000,0
25931,2970,6195900,22875,2021-11-26,1,7.990000,0
25932,2530,6195900,22875,2021-11-26,1,7.990000,0
25933,2200,6195900,22875,2021-11-26,2,15.980000,0
25934,1760,6195900,22875,2021-11-26,2,15.980000,0
25935,770,6195900,22875,2021-11-26,2,15.980000,0
25936,660,6195900,22875,2021-11-26,2,15.980000,0
25937,3080,6195900,22875,2021-11-27,1,7.990000,0
25938,2970,6195900,22875,2021-11-27,1,7.990000,0
25939,1870,6195900,22875,2021-11-27,1,7.990000,0
25940,1760,6195900,22875,2021-11-27,2,15.980000,0
25941,1650,6195900,22875,2021-11-27,1,7.990000,0
25942,660,6195900,22875,2021-11-27,1,7.990000,0
25943,4180,6195900,22875,2021-11-28,1,7.990000,0
25944,2970,6195900,22875,2021-11-28,1,7.990000,0
25945,1650,6195900,22875,2021-11-28,1,7.990000,0
25946,880,6195900,22875,2021-11-28,2,15.980000,0
25947,2200,6195900,22875,2021-11-29,1,7.990000,0
25948,1870,6195900,22875,2021-11-29,2,15.980000,0
25949,1760,6195900,22875,2021-11-29,3,23.969999,0
25950,1650,6195900,22875,2021-11-29,2,15.980000,0
25951,1540,6195900,22875,2021-11-30,2,15.980000,0
25952,880,6195900,22875,2021-11-30,2,15.980000,0
25953,330,6195900,22875,2021-11-30,1,7.990000,0
25954,3300,6195950,22875,2021-11-01,1,9.990000,0
25955,3080,6195950,22875,2021-11-01,3,29.969999,0
25956,2090,6195950,22875,2021-11-01,1,9.990000,0
25957,330,6195950,22875,2021-11-01,1,9.990000,0
25958,2750,6195950,22875,2021-11-02,1,9.990000,0
25959,2530,6195950,22875,2021-11-02,1,9.990000,0
25960,2200,6195950,22875,2021-11-02,1,9.990000,0
25961,1870,6195950,22875,2021-11-02,1,9.990000,0
25962,1320,6195950,22875,2021-11-02,2,19.980000,0
25963,2420,6195950,22875,2021-11-03,2,19.980000,0
25964,3410,6195950,22875,2021-11-03,1,9.990000,0
25965,2530,6195950,22875,2021-11-03,1,9.990000,0
25966,2200,6195950,22875,2021-11-03,1,9.990000,0
25967,2090,6195950,22875,2021-11-03,1,9.990000,0
25968,1320,6195950,22875,2021-11-03,1,9.990000,0
25969,4070,6195950,22875,2021-11-04,1,9.990000,0
25970,3630,6195950,22875,2021-11-04,1,9.990000,0
25971,3410,6195950,22875,2021-11-04,2,19.980000,0
25972,3300,6195950,22875,2021-11-04,4,39.959999,0
25973,3080,6195950,22875,2021-11-04,1,9.990000,0
25974,2200,6195950,22875,2021-11-04,1,9.990000,0
25975,2090,6195950,22875,2021-11-04,4,39.959999,0
25976,1320,6195950,22875,2021-11-04,2,19.980000,0
25977,880,6195950,22875,2021-11-04,1,9.990000,0
25978,330,6195950,22875,2021-11-04,1,9.990000,0
25979,3630,6195950,22875,2021-11-05,1,9.990000,0
25980,3410,6195950,22875,2021-11-05,3,29.969999,0
25981,3300,6195950,22875,2021-11-05,1,9.990000,0
25982,2750,6195950,22875,2021-11-05,2,19.980000,0
25983,2640,6195950,22875,2021-11-05,1,9.990000,0
25984,2530,6195950,22875,2021-11-05,1,9.990000,0
25985,2420,6195950,22875,2021-11-05,2,19.980000,0
25986,2090,6195950,22875,2021-11-05,2,19.980000,0
25987,1870,6195950,22875,2021-11-05,1,9.990000,0
25988,1760,6195950,22875,2021-11-05,1,9.990000,0
25989,1320,6195950,22875,2021-11-05,1,9.990000,0
25990,1210,6195950,22875,2021-11-05,1,9.990000,0
25991,990,6195950,22875,2021-11-05,1,9.990000,0
25992,770,6195950,22875,2021-11-05,1,9.990000,0
25993,330,6195950,22875,2021-11-05,1,9.990000,0
25994,4730,6195950,22875,2021-11-06,1,9.990000,0
25995,4180,6195950,22875,2021-11-06,1,9.990000,0
25996,3300,6195950,22875,2021-11-06,1,9.990000,0
25997,3080,6195950,22875,2021-11-06,1,9.990000,0
25998,2750,6195950,22875,2021-11-06,1,9.990000,0
25999,2310,6195950,22875,2021-11-06,1,9.990000,0
26000,2200,6195950,22875,2021-11-06,1,9.990000,0
26001,2090,6195950,22875,2021-11-06,1,9.990000,0
26002,1980,6195950,22875,2021-11-06,1,9.990000,0
26003,1760,6195950,22875,2021-11-06,3,29.969999,0
26004,1320,6195950,22875,2021-11-06,1,9.990000,0
26005,990,6195950,22875,2021-11-06,1,9.990000,0
26006,660,6195950,22875,2021-11-06,1,9.990000,0
26007,4730,6195950,22875,2021-11-07,1,9.990000,0
26008,4180,6195950,22875,2021-11-07,2,19.980000,0
26009,3300,6195950,22875,2021-11-07,1,9.990000,0
26010,3190,6195950,22875,2021-11-07,1,9.990000,0
26011,3080,6195950,22875,2021-11-07,1,9.990000,0
26012,2750,6195950,22875,2021-11-07,5,49.950001,0
26013,2200,6195950,22875,2021-11-07,2,19.980000,0
26014,1760,6195950,22875,2021-11-07,1,9.990000,0
26015,1650,6195950,22875,2021-11-07,1,9.990000,0
26016,4070,6195950,22875,2021-11-08,1,9.990000,0
26017,3300,6195950,22875,2021-11-08,1,9.990000,0
26018,3080,6195950,22875,2021-11-08,1,9.990000,0
26019,2420,6195950,22875,2021-11-08,1,9.990000,0
26020,2310,6195950,22875,2021-11-08,1,9.990000,0
26021,2200,6195950,22875,2021-11-08,1,9.990000,0
26022,2090,6195950,22875,2021-11-08,2,19.980000,0
26023,1870,6195950,22875,2021-11-08,2,19.980000,0
26024,1760,6195950,22875,2021-11-08,1,9.990000,0
26025,1320,6195950,22875,2021-11-08,2,19.980000,0
26026,3300,6195950,22875,2021-11-09,1,9.990000,0
26027,2750,6195950,22875,2021-11-09,1,9.990000,0
26028,2530,6195950,22875,2021-11-09,1,9.990000,0
26029,2310,6195950,22875,2021-11-09,2,19.980000,0
26030,2200,6195950,22875,2021-11-09,1,9.990000,0
26031,1870,6195950,22875,2021-11-09,1,9.990000,0
26032,1760,6195950,22875,2021-11-09,1,9.990000,0
26033,1650,6195950,22875,2021-11-09,1,9.990000,0
26034,1320,6195950,22875,2021-11-09,1,9.990000,0
26035,330,6195950,22875,2021-11-09,2,19.980000,0
26036,4070,6195950,22875,2021-11-10,1,9.990000,0
26037,3410,6195950,22875,2021-11-10,1,9.990000,0
26038,2750,6195950,22875,2021-11-10,1,9.990000,0
26039,2420,6195950,22875,2021-11-10,2,19.980000,0
26040,2310,6195950,22875,2021-11-10,1,9.990000,0
26041,1320,6195950,22875,2021-11-10,1,9.990000,0
26042,660,6195950,22875,2021-11-10,1,9.990000,0
26043,330,6195950,22875,2021-11-10,1,9.990000,0
26044,3410,6195950,22875,2021-11-11,1,9.990000,0
26045,3190,6195950,22875,2021-11-11,1,9.990000,0
26046,2530,6195950,22875,2021-11-11,1,9.990000,0
26047,2200,6195950,22875,2021-11-11,1,9.990000,0
26048,1870,6195950,22875,2021-11-11,2,19.980000,0
26049,1320,6195950,22875,2021-11-11,1,9.990000,0
26050,1210,6195950,22875,2021-11-11,1,9.990000,0
26051,990,6195950,22875,2021-11-11,1,9.990000,0
26052,3300,6195950,22875,2021-11-12,1,9.990000,0
26053,2750,6195950,22875,2021-11-12,1,9.990000,0
26054,2530,6195950,22875,2021-11-12,1,9.990000,0
26055,2200,6195950,22875,2021-11-12,1,9.990000,0
26056,1870,6195950,22875,2021-11-12,1,9.990000,0
26057,1320,6195950,22875,2021-11-12,2,19.980000,0
26058,1210,6195950,22875,2021-11-12,4,39.959999,0
26059,330,6195950,22875,2021-11-12,1,9.990000,0
26060,4070,6195950,22875,2021-11-13,1,9.990000,0
26061,2420,6195950,22875,2021-11-13,2,19.980000,0
26062,2310,6195950,22875,2021-11-13,1,9.990000,0
26063,2090,6195950,22875,2021-11-13,2,19.980000,0
26064,1210,6195950,22875,2021-11-13,1,9.990000,0
26065,660,6195950,22875,2021-11-13,1,9.990000,0
26066,330,6195950,22875,2021-11-13,1,9.990000,0
26067,4730,6195950,22875,2021-11-14,2,19.980000,0
26068,4070,6195950,22875,2021-11-14,1,9.990000,0
26069,3630,6195950,22875,2021-11-14,1,9.990000,0
26070,3300,6195950,22875,2021-11-14,2,19.980000,0
26071,2420,6195950,22875,2021-11-14,1,9.990000,0
26072,2090,6195950,22875,2021-11-14,1,9.990000,0
26073,1320,6195950,22875,2021-11-14,1,9.990000,0
26074,1210,6195950,22875,2021-11-14,3,29.969999,0
26075,990,6195950,22875,2021-11-14,1,9.990000,0
26076,330,6195950,22875,2021-11-14,1,9.990000,0
26077,2750,6195950,22875,2021-11-15,1,9.990000,0
26078,3630,6195950,22875,2021-11-15,1,9.990000,0
26079,3410,6195950,22875,2021-11-15,1,9.990000,0
26080,2530,6195950,22875,2021-11-15,1,9.990000,0
26081,1210,6195950,22875,2021-11-15,1,9.990000,0
26082,3410,6195950,22875,2021-11-16,3,29.969999,0
26083,1870,6195950,22875,2021-11-16,2,19.980000,0
26084,1320,6195950,22875,2021-11-16,4,39.959999,0
26085,1210,6195950,22875,2021-11-16,2,19.980000,0
26086,4730,6195950,22875,2021-11-17,1,9.990000,0
26087,1210,6195950,22875,2021-11-17,1,9.990000,0
26088,4070,6195950,22875,2021-11-18,2,19.980000,0
26089,3630,6195950,22875,2021-11-18,1,9.990000,0
26090,3410,6195950,22875,2021-11-18,1,5.980000,0
26091,2640,6195950,22875,2021-11-18,1,9.990000,0
26092,1210,6195950,22875,2021-11-18,3,29.969999,0
26093,4730,6195950,22875,2021-11-19,1,9.990000,0
26094,4070,6195950,22875,2021-11-19,1,9.990000,0
26095,3630,6195950,22875,2021-11-19,1,9.990000,0
26096,1870,6195950,22875,2021-11-19,2,19.980000,0
26097,330,6195950,22875,2021-11-19,1,9.990000,0
26098,3630,6195950,22875,2021-11-20,1,9.990000,0
26099,1650,6195950,22875,2021-11-20,1,9.990000,0
26100,1210,6195950,22875,2021-11-20,1,9.990000,0
26101,330,6195950,22875,2021-11-20,2,19.980000,0
26102,2420,6195950,22875,2021-11-21,1,9.990000,0
26103,2090,6195950,22875,2021-11-21,1,9.990000,0
26104,1320,6195950,22875,2021-11-21,2,19.980000,0
